[INFO] | 2026-09-17 11:56:48 AM | analyzer.Governance_fix | Analysis started at: 2026-09-17 11:56:48 AM
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function updateVote
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for evaluateProposalOutcome
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for evaluateProposalOutcome
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function evaluateProposalOutcome
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for slash
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for slash
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function slash
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Value Range Analysis took 0.323919 seconds
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Value Range Analysis finished
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Storage dependency graph compostion started!
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Storage dependency graph compostion finished!
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Dependency detection started!
[INFO] | 2026-09-17 11:56:59 AM | analyzer.Governance_fix | DAO dependency detected in file Governance_fix.sol in contract Staking in by composing functions initialize and initialize
[INFO] | 2026-09-17 11:57:04 AM | analyzer.Governance_fix | DAO dependency detected in file Governance_fix.sol in contract Staking in by composing functions initialize and initialize
[INFO] | 2026-09-17 11:57:04 AM | analyzer.Governance_fix | DAO dependency detected in file Governance_fix.sol in contract Staking in by composing functions initialize and setGovernanceAddress
[INFO] | 2026-09-17 11:57:04 AM | analyzer.Governance_fix | DAO dependency detected in file Governance_fix.sol in contract Staking in by composing functions initialize and setClaimsManagerAddress
[INFO] | 2026-09-17 11:57:04 AM | analyzer.Governance_fix | DAO dependency detected in file Governance_fix.sol in contract Staking in by composing functions initialize and setServiceProviderFactoryAddress
[INFO] | 2026-09-17 11:57:04 AM | analyzer.Governance_fix | DAO dependency detected in file Governance_fix.sol in contract Staking in by composing functions initialize and setDelegateManagerAddress
[ERROR] | 2026-09-17 11:57:05 AM | analyzer.Governance_fix | This can occur due to slither insanity, for now we are bailing out!
